baobeirequesttime,method,responseStatus,time,userId,accessTerminal
30/Dec/2019:19:32:13,/goods/detail.htm,200,425,144344,1
30/Dec/2019:19:32:12,/goods/act/tab/goods/list.htm,200,701,,1
30/Dec/2019:19:32:11,/redpacket/taskInfo.htm,200,1831,,1
30/Dec/2019:19:32:12,/rest,200,435,144344,1
30/Dec/2019:19:32:11,/goods/category/goods/list.htm,200,369,270,1
30/Dec/2019:19:32:12,/limitRedpacket/getLimitInfoList.htm,200,378,,1
30/Dec/2019:19:32:12,/rest,200,546,144344,1
30/Dec/2019:19:32:12,/rest,200,576,,1
30/Dec/2019:19:32:11,/rest,200,273,144345,1
30/Dec/2019:19:32:11,/rest,200,1372,,1
30/Dec/2019:19:32:11,/redpacket/checkRedpacket.htm,200,471,144345,1
30/Dec/2019:19:32:12,/redpacket/taskInfo.htm,200,390,,1
30/Dec/2019:19:32:11,/limitRedpacket/getLimitInfoList.htm,200,1841,,1
30/Dec/2019:19:32:11,/goods/category/tab/list.htm,200,990,144345,1
30/Dec/2019:19:32:10,/user/getHomeBottonImg.htm,200,573,144345,1
30/Dec/2019:19:32:11,/redpacket/unaccalimedRedpackt.htm,200,600,144345,1
30/Dec/2019:19:32:11,/ads/get.htm,200,995,144345,1
30/Dec/2019:19:32:11,/redpacket/userAccount.htm,200,586,144345,1
30/Dec/2019:19:32:11,/rest,200,1016,144345,1
30/Dec/2019:19:32:11,/goods/act/tab/goods/list.htm,200,1362,,1
30/Dec/2019:19:32:11,/limit/time/snatch/goods/list.htm,200,1033,144345,1
30/Dec/2019:19:32:11,/goods/member/discount/goods/list.htm,200,980,144345,1
30/Dec/2019:19:32:11,/rest,200,771,144345,1
30/Dec/2019:19:32:10,/redpacket/userAccount.htm,200,574,144345,1
30/Dec/2019:19:32:10,/redpacket/checkRedpacket.htm,200,538,144345,1
30/Dec/2019:19:32:10,/redpacket/checkRedpacket.htm,200,1589,144344,1
30/Dec/2019:19:32:10,/redpacket/userAccount.htm,200,549,,1
30/Dec/2019:19:32:10,/ads/get.htm,200,2241,144344,1
30/Dec/2019:19:32:10,/redpacket/unaccalimedRedpackt.htm,200,527,144345,1
30/Dec/2019:19:32:10,/order/queryStatus.htm,200,221,144343,1
30/Dec/2019:19:32:10,/redpacket/userAccount.htm,200,266,144343,1
30/Dec/2019:19:32:10,/rest,200,1224,144344,1
30/Dec/2019:19:32:10,/redpacket/unaccalimedRedpackt.htm,200,1368,144344,1
30/Dec/2019:19:32:10,/redpacket/userAccount.htm,200,1308,144344,1
30/Dec/2019:19:32:09,/rest,200,580,144330,1
30/Dec/2019:19:32:10,/goods/category/tab/list.htm,200,2083,144344,1
30/Dec/2019:19:32:10,/user/getHomeBottonImg.htm,200,1262,144344,1
30/Dec/2019:19:32:10,/user/wxBangPhone.htm,200,809,,1
30/Dec/2019:19:32:09,/rest,200,588,144330,1
30/Dec/2019:19:32:10,/limit/time/snatch/goods/list.htm,200,1995,144344,1
30/Dec/2019:19:32:10,/user/getHomeBottonImg.htm,200,1807,,1
30/Dec/2019:19:32:10,/goods/member/discount/goods/list.htm,200,1981,144344,1
30/Dec/2019:19:32:09,/redpacket/redpacketType.htm,200,217,144343,1
30/Dec/2019:19:32:09,/members/cash/detail/list.htm,200,443,144343,1
30/Dec/2019:19:32:09,/rest,200,284,144343,1
30/Dec/2019:19:32:09,/rest,200,200,144343,1
30/Dec/2019:19:32:09,/redpacket/userAccount.htm,200,211,144343,1
30/Dec/2019:19:32:09,/redpacket/userRedpacketLog.htm,200,222,144343,1
30/Dec/2019:19:32:09,/redpacket/unaccalimedRedpackt.htm,200,1137,144344,1
30/Dec/2019:19:32:09,/redpacket/userAccount.htm,200,962,144344,1
30/Dec/2019:19:32:09,/redpacket/checkRedpacket.htm,200,1112,144344,1
30/Dec/2019:19:32:09,/rest,200,1008,144344,1
30/Dec/2019:19:32:09,/redpacket/userAccount.htm,200,992,,1
30/Dec/2019:19:32:07,/user/wxBangPhone.htm,200,864,,1
30/Dec/2019:19:32:05,/order/queryStatus.htm,200,334,144343,1
30/Dec/2019:19:32:05,/redpacket/userAccount.htm,200,329,144343,1
30/Dec/2019:19:32:00,/goods/category/goods/list.htm,200,372,270,1
30/Dec/2019:19:31:59,/user/getHomeBottonImg.htm,200,234,,1
30/Dec/2019:19:31:59,/user/wxAuth.htm,200,765,,1
30/Dec/2019:19:31:59,/user/wxAuth.htm,200,1141,,1
30/Dec/2019:19:31:56,/goods/act/tab/goods/list.htm,200,983,,1
30/Dec/2019:19:31:58,/user/wxAuth.htm,200,639,,1
30/Dec/2019:19:31:56,/goods/act/tab/goods/list.htm,200,1415,,1
30/Dec/2019:19:31:56,/goods/category/tab/list.htm,200,1092,,1
30/Dec/2019:19:31:57,/rest,200,2420,,1
30/Dec/2019:19:31:56,/user/getHomeBottonImg.htm,200,2134,,1
30/Dec/2019:19:31:56,/goods/member/discount/goods/list.htm,200,1330,,1
30/Dec/2019:19:31:57,/user/wxAuth.htm,200,1327,,1
30/Dec/2019:19:31:49,/user/getHomeBottonImg.htm,200,268,,1
30/Dec/2019:19:31:52,/redpacket/unaccalimedRedpackt.htm,200,537,144330,1
30/Dec/2019:19:31:54,/ads/get.htm,200,505,144330,1
30/Dec/2019:19:31:49,/order/queryStatus.htm,200,712,144330,1
30/Dec/2019:19:31:53,/redpacket/checkRedpacket.htm,200,535,144330,1
30/Dec/2019:19:31:48,/user/wxAuth.htm,200,1253,,1
30/Dec/2019:19:31:52,/user/getHomeBottonImg.htm,200,505,144330,1
30/Dec/2019:19:31:52,/redpacket/userAccount.htm,200,529,144330,1
30/Dec/2019:19:31:48,/redpacket/userAccount.htm,200,527,144330,1
30/Dec/2019:19:31:52,/redpacket/checkRedpacket.htm,200,465,144330,1
30/Dec/2019:19:31:51,/goods/category/goods/list.htm,200,1437,,1
30/Dec/2019:19:31:50,/rest,200,204,,1
30/Dec/2019:19:31:50,/goods/category/tab/list.htm,200,185,,1
30/Dec/2019:19:31:50,/rest,200,154,,1
30/Dec/2019:19:31:50,/limit/time/snatch/goods/list.htm,200,166,,1
30/Dec/2019:19:31:50,/goods/act/tab/goods/list.htm,200,193,,1
30/Dec/2019:19:31:50,/user/getHomeBottonImg.htm,200,157,,1
30/Dec/2019:19:31:50,/goods/member/discount/goods/list.htm,200,185,,1
30/Dec/2019:19:31:50,/goods/act/tab/goods/list.htm,200,180,,1
30/Dec/2019:19:31:50,/rest,200,58,,1
30/Dec/2019:19:31:50,/user/getHomeBottonImg.htm,200,303,,1
30/Dec/2019:19:31:50,/ads/get.htm,200,244,,1
30/Dec/2019:19:31:43,/goods/act/tab/goods/list.htm,200,321,144343,1
30/Dec/2019:19:31:43,/order/queryStatus.htm,200,270,144343,1
30/Dec/2019:19:31:43,/redpacket/userAccount.htm,200,217,144343,1
30/Dec/2019:19:31:43,/inviter/getInviterId.htm,200,215,144343,1
30/Dec/2019:19:31:40,/user/getHomeBottonImg.htm,200,304,144343,1
30/Dec/2019:19:31:40,/redpacket/unaccalimedRedpackt.htm,200,303,144343,1
30/Dec/2019:19:31:40,/redpacket/checkRedpacket.htm,200,295,144343,1
30/Dec/2019:19:31:40,/redpacket/userAccount.htm,200,258,144343,1
30/Dec/2019:19:31:38,/redpacket/userAccount.htm,200,368,144343,1
30/Dec/2019:19:31:38,/ads/get.htm,200,425,144343,1
30/Dec/2019:19:31:38,/goods/member/discount/goods/list.htm,200,450,144343,1
30/Dec/2019:19:31:38,/user/memberInvitationReward.htm,200,442,144343,1
30/Dec/2019:19:31:40,/redpacket/checkRedpacket.htm,200,281,144343,1
30/Dec/2019:19:31:38,/rest,200,342,144343,1
30/Dec/2019:19:31:38,/rights/lists.htm,200,756,144343,1
30/Dec/2019:19:31:33,/redpacket/checkRedpacket.htm,200,253,144343,1
30/Dec/2019:19:31:33,/redpacket/unaccalimedRedpackt.htm,200,267,144343,1
30/Dec/2019:19:31:33,/redpacket/checkRedpacket.htm,200,264,144343,1
30/Dec/2019:19:31:33,/user/getHomeBottonImg.htm,200,261,144343,1
30/Dec/2019:19:31:33,/redpacket/userAccount.htm,200,264,144343,1
30/Dec/2019:19:31:32,/rest,200,254,144343,1
30/Dec/2019:19:31:32,/rest,200,279,144343,1
30/Dec/2019:19:31:31,/user/wxAuth.htm,200,1343,,1
30/Dec/2019:19:31:31,/user/getHomeBottonImg.htm,200,120,,1
30/Dec/2019:19:31:30,/redpacket/checkRedpacket.htm,200,365,144343,1
30/Dec/2019:19:31:29,/redpacket/userAccount.htm,200,325,144343,1
30/Dec/2019:19:31:29,/redpacket/checkRedpacket.htm,200,257,144343,1
30/Dec/2019:19:31:29,/user/getHomeBottonImg.htm,200,261,144343,1
30/Dec/2019:19:31:29,/redpacket/unaccalimedRedpackt.htm,200,287,144343,1
30/Dec/2019:19:31:27,/goods/category/goods/list.htm,200,311,270,1
30/Dec/2019:19:31:23,/redpacket/userAccount.htm,200,249,144343,1
30/Dec/2019:19:31:23,/user/getHomeBottonImg.htm,200,253,144343,1
30/Dec/2019:19:31:23,/redpacket/unaccalimedRedpackt.htm,200,243,144343,1
30/Dec/2019:19:31:23,/redpacket/checkRedpacket.htm,200,259,144343,1
30/Dec/2019:19:31:23,/redpacket/checkRedpacket.htm,200,247,144343,1
30/Dec/2019:19:31:22,/limit/time/snatch/goods/list.htm,200,1387,,1
30/Dec/2019:19:31:23,/goods/category/goods/list.htm,200,1924,,1
30/Dec/2019:19:31:21,/goods/category/goods/list.htm,200,1619,144343,1
30/Dec/2019:19:31:22,/ads/get.htm,200,668,,1
30/Dec/2019:19:31:22,/rest,200,805,,1
30/Dec/2019:19:31:21,/rest,200,908,,1
30/Dec/2019:19:31:22,/goods/act/tab/goods/list.htm,200,1535,,1
30/Dec/2019:19:31:21,/user/getHomeBottonImg.htm,200,1144,,1
30/Dec/2019:19:31:20,/user/getHomeBottonImg.htm,200,546,,1
30/Dec/2019:19:31:20,/goods/act/tab/goods/list.htm,200,1055,,1
30/Dec/2019:19:31:20,/goods/category/tab/list.htm,200,1000,,1
30/Dec/2019:19:31:20,/rest,200,818,,1
30/Dec/2019:19:31:20,/goods/act/tab/goods/list.htm,200,825,,1
30/Dec/2019:19:31:20,/user/getHomeBottonImg.htm,200,2748,,1
30/Dec/2019:19:31:20,/goods/member/discount/goods/list.htm,200,950,,1
30/Dec/2019:19:31:19,/rest,200,332,144343,1
30/Dec/2019:19:31:19,/rest,200,328,144343,1
30/Dec/2019:19:31:19,/rest,200,321,144343,1
30/Dec/2019:19:31:14,/goods/category/goods/list.htm,200,291,270,1
30/Dec/2019:19:31:16,/user/wxAuth.htm,200,1188,,1
30/Dec/2019:19:31:18,/redpacket/userAccount.htm,200,778,144343,1
30/Dec/2019:19:31:18,/redpacket/checkRedpacket.htm,200,600,144343,1
30/Dec/2019:19:31:18,/user/getHomeBottonImg.htm,200,755,144343,1
30/Dec/2019:19:31:18,/rest,200,650,144343,1
30/Dec/2019:19:31:18,/goods/member/discount/goods/list.htm,200,1007,144343,1
30/Dec/2019:19:31:18,/goods/category/tab/list.htm,200,979,144343,1
30/Dec/2019:19:31:18,/rest,200,722,144343,1
30/Dec/2019:19:31:18,/redpacket/unaccalimedRedpackt.htm,200,801,144343,1
30/Dec/2019:19:31:18,/redpacket/unaccalimedRedpackt.htm,200,666,144343,1
30/Dec/2019:19:31:18,/ads/get.htm,200,980,144343,1
30/Dec/2019:19:31:18,/limit/time/snatch/goods/list.htm,200,942,144343,1
30/Dec/2019:19:31:18,/redpacket/checkRedpacket.htm,200,561,144343,1
30/Dec/2019:19:31:18,/redpacket/userAccount.htm,200,625,144343,1
30/Dec/2019:19:31:17,/user/wxBangPhone.htm,200,768,,1
30/Dec/2019:19:31:18,/redpacket/userAccount.htm,200,620,,1
30/Dec/2019:19:31:15,/user/wxAuth.htm,200,1554,,1
30/Dec/2019:19:31:06,/user/wxAuth.htm,200,1349,,1
30/Dec/2019:19:31:02,/goods/category/goods/list.htm,200,238,270,1
30/Dec/2019:19:30:57,/redpacket/checkRedpacket.htm,200,230,144331,1
30/Dec/2019:19:30:56,/redpacket/unaccalimedRedpackt.htm,200,377,144331,1
30/Dec/2019:19:30:57,/redpacket/checkRedpacket.htm,200,571,144331,1
30/Dec/2019:19:30:57,/goods/category/goods/list.htm,200,1741,,1
30/Dec/2019:19:30:56,/user/getHomeBottonImg.htm,200,418,144331,1
30/Dec/2019:19:30:56,/redpacket/userAccount.htm,200,670,,1
30/Dec/2019:19:30:56,/redpacket/userAccount.htm,200,381,144331,1
30/Dec/2019:19:30:56,/rest,200,612,,1
30/Dec/2019:19:30:55,/rest,200,675,,1
30/Dec/2019:19:30:55,/goods/act/tab/goods/list.htm,200,660,,1
30/Dec/2019:19:30:55,/user/getHomeBottonImg.htm,200,1593,,1
30/Dec/2019:19:30:55,/goods/category/goods/list.htm,200,226,270,1
30/Dec/2019:19:30:55,/goods/category/tab/list.htm,200,711,,1
30/Dec/2019:19:30:55,/goods/act/tab/goods/list.htm,200,1053,,1
30/Dec/2019:19:30:56,/rest,200,553,,1
30/Dec/2019:19:30:55,/goods/member/discount/goods/list.htm,200,704,,1
30/Dec/2019:19:30:56,/ads/get.htm,200,615,,1
30/Dec/2019:19:30:55,/user/getHomeBottonImg.htm,200,736,,1
30/Dec/2019:19:30:56,/limit/time/snatch/goods/list.htm,200,533,,1
30/Dec/2019:19:30:55,/user/wxAuth.htm,200,2178,,1
30/Dec/2019:19:30:54,/goods/category/goods/list.htm,200,1716,,1
30/Dec/2019:19:30:53,/rest,200,322,,1
30/Dec/2019:19:30:52,/user/getHomeBottonImg.htm,200,920,,1
30/Dec/2019:19:30:52,/goods/category/tab/list.htm,200,405,,1
30/Dec/2019:19:30:52,/goods/member/discount/goods/list.htm,200,468,,1
30/Dec/2019:19:30:52,/goods/act/tab/goods/list.htm,200,446,,1
30/Dec/2019:19:30:52,/rest,200,436,,1
30/Dec/2019:19:30:52,/goods/act/tab/goods/list.htm,200,452,,1
30/Dec/2019:19:30:49,/rest,200,5437,,1
30/Dec/2019:19:30:48,/rest,200,4199,,1
30/Dec/2019:19:30:49,/order/queryStatus.htm,200,666,144330,1
30/Dec/2019:19:30:49,/redpacket/userAccount.htm,200,516,144330,1
30/Dec/2019:19:30:46,/goods/category/goods/list.htm,200,234,270,1
30/Dec/2019:19:30:46,/goods/category/goods/list.htm,200,1918,,1
30/Dec/2019:19:30:44,/user/getHomeBottonImg.htm,200,1418,,1
30/Dec/2019:19:30:45,/rest,200,547,,1
30/Dec/2019:19:30:45,/user/getHomeBottonImg.htm,200,699,,1
30/Dec/2019:19:30:44,/goods/category/tab/list.htm,200,582,,1
30/Dec/2019:19:30:44,/goods/member/discount/goods/list.htm,200,562,,1
30/Dec/2019:19:30:44,/goods/act/tab/goods/list.htm,200,552,,1
30/Dec/2019:19:30:44,/goods/act/tab/goods/list.htm,200,776,,1
30/Dec/2019:19:30:45,/ads/get.htm,200,408,,1
30/Dec/2019:19:30:45,/limit/time/snatch/goods/list.htm,200,496,,1
30/Dec/2019:19:30:35,/user/getHomeBottonImg.htm,200,54,,1
30/Dec/2019:19:30:35,/goods/category/tab/list.htm,200,710,,1
30/Dec/2019:19:30:35,/goods/act/tab/goods/list.htm,200,313,,1
30/Dec/2019:19:30:35,/rest,200,385,,1
30/Dec/2019:19:30:35,/user/getHomeBottonImg.htm,200,655,,1
30/Dec/2019:19:30:35,/ads/get.htm,200,207,,1
30/Dec/2019:19:30:35,/limit/time/snatch/goods/list.htm,200,210,,1
30/Dec/2019:19:30:35,/goods/member/discount/goods/list.htm,200,417,,1
30/Dec/2019:19:30:37,/goods/category/goods/list.htm,200,2063,,1
30/Dec/2019:19:30:35,/rest,200,470,,1
30/Dec/2019:19:30:35,/goods/act/tab/goods/list.htm,200,309,,1
30/Dec/2019:19:30:35,/rest,200,250,,1
30/Dec/2019:19:30:42,/goods/category/goods/list.htm,200,150,270,1
30/Dec/2019:19:30:41,/redpacket/userRedpacketLog.htm,200,519,144330,1
30/Dec/2019:19:30:35,/redpacket/userRedpacketLog.htm,200,605,144330,1
30/Dec/2019:19:30:38,/user/getHomeBottonImg.htm,200,76,270,1
30/Dec/2019:19:30:38,/redpacket/checkRedpacket.htm,200,233,270,1
30/Dec/2019:19:30:38,/redpacket/userAccount.htm,200,88,270,1
30/Dec/2019:19:30:38,/ads/get.htm,200,87,270,1
30/Dec/2019:19:30:38,/redpacket/unaccalimedRedpackt.htm,200,117,270,1
30/Dec/2019:19:30:38,/redpacket/checkRedpacket.htm,200,88,270,1
30/Dec/2019:19:30:29,/inviter/getInviterId.htm,200,31894,144330,1
30/Dec/2019:19:30:29,/redpacket/userAccount.htm,200,31677,144330,1
30/Dec/2019:19:30:25,/members/cash/detail/list.htm,200,7800,144330,1
30/Dec/2019:19:30:25,/redpacket/userAccount.htm,200,7511,144330,1
30/Dec/2019:19:30:25,/redpacket/userRedpacketLog.htm,200,7516,144330,1
30/Dec/2019:19:30:24,/goods/recommend/list.htm,200,176,270,1
30/Dec/2019:19:30:23,/rest,200,121,270,1
30/Dec/2019:19:30:24,/inviter/getInviterId.htm,200,175,270,1
30/Dec/2019:19:30:24,/goods/detail.htm,200,191,270,1
30/Dec/2019:19:30:24,/redpacket/userAccount.htm,200,179,270,1
30/Dec/2019:19:30:18,/ads/get.htm,200,79,270,1
30/Dec/2019:19:30:18,/redpacket/redpacketType.htm,200,617,144330,1
30/Dec/2019:19:30:20,/goods/category/goods/list.htm,200,132,270,1
30/Dec/2019:19:30:17,/redpacket/checkRedpacket.htm,200,175,270,1
30/Dec/2019:19:30:17,/rest,200,619,144330,1
30/Dec/2019:19:30:17,/redpacket/unaccalimedRedpackt.htm,200,178,270,1
30/Dec/2019:19:30:20,/rest,200,83,270,1
30/Dec/2019:19:30:17,/user/getHomeBottonImg.htm,200,170,270,1
30/Dec/2019:19:30:18,/rest,200,606,144330,1
30/Dec/2019:19:30:17,/redpacket/checkRedpacket.htm,200,198,270,1
30/Dec/2019:19:30:17,/redpacket/userAccount.htm,200,166,270,1
30/Dec/2019:19:30:14,/order/queryStatus.htm,200,16311,144330,1
30/Dec/2019:19:30:07,/goods/category/goods/list.htm,200,2750,140290,1
30/Dec/2019:19:30:07,/user/getHomeBottonImg.htm,200,36,,1
30/Dec/2019:19:30:05,/redpacket/checkRedpacket.htm,200,431,144325,1
30/Dec/2019:19:30:05,/redpacket/unaccalimedRedpackt.htm,200,427,144325,1
30/Dec/2019:19:30:05,/redpacket/userAccount.htm,200,388,144325,1
30/Dec/2019:19:30:05,/user/getHomeBottonImg.htm,200,350,144325,1
30/Dec/2019:19:30:06,/redpacket/checkRedpacket.htm,200,346,144325,1
30/Dec/2019:19:30:01,/goods/detail.htm,200,207,,1
30/Dec/2019:19:30:01,/rest,200,532,,1
30/Dec/2019:19:30:02,/goods/recommend/list.htm,200,469,,1
30/Dec/2019:19:29:58,/goods/act/tab/goods/list.htm,200,761,144330,1
30/Dec/2019:19:29:54,/ads/get.htm,200,31942,144330,1
30/Dec/2019:19:29:54,/ads/get.htm,200,32807,144330,1
30/Dec/2019:19:29:56,/rest,200,1257,,1
30/Dec/2019:19:29:56,/goods/category/goods/list.htm,200,1507,,1
30/Dec/2019:19:29:54,/rest,200,693,,1
30/Dec/2019:19:29:54,/goods/category/tab/list.htm,200,607,,1
30/Dec/2019:19:29:54,/goods/act/tab/goods/list.htm,200,617,,1
30/Dec/2019:19:29:54,/goods/act/tab/goods/list.htm,200,450,,1
30/Dec/2019:19:29:55,/limit/time/snatch/goods/list.htm,200,669,,1
30/Dec/2019:19:29:55,/ads/get.htm,200,631,,1
30/Dec/2019:19:29:54,/goods/member/discount/goods/list.htm,200,599,,1
30/Dec/2019:19:29:55,/rest,200,637,,1
30/Dec/2019:19:29:54,/user/getHomeBottonImg.htm,200,817,,1
30/Dec/2019:19:29:54,/user/getHomeBottonImg.htm,200,281,,1
30/Dec/2019:19:29:51,/goods/category/goods/list.htm,200,1270,,1
30/Dec/2019:19:29:50,/rest,200,160,,1
30/Dec/2019:19:29:50,/user/getHomeBottonImg.htm,200,447,,1
30/Dec/2019:19:29:50,/goods/act/tab/goods/list.htm,200,667,,1
30/Dec/2019:19:29:50,/user/getHomeBottonImg.htm,200,556,,1
30/Dec/2019:19:29:50,/limit/time/snatch/goods/list.htm,200,146,,1
30/Dec/2019:19:29:50,/goods/category/tab/list.htm,200,174,,1
30/Dec/2019:19:29:50,/ads/get.htm,200,156,,1
30/Dec/2019:19:29:50,/ads/get.htm,200,156,,2
30/Dec/2019:19:29:50,/goods/member/discount/goods/list.htm,200,196,,1
30/Dec/2019:19:29:50,/rest,200,239,,1
30/Dec/2019:19:29:50,/goods/act/tab/goods/list.htm,200,222,,1
30/Dec/2019:19:29:50,/rest,200,311,,1
30/Dec/2019:19:29:50,/rest,200,311,,2
30/Dec/2019:19:29:43,/goods/category/goods/list.htm,200,1487,144342,1
30/Dec/2019:19:29:42,/goods/recommend/list.htm,200,241,144342,1
30/Dec/2019:19:29:41,/redpacket/userAccount.htm,200,294,144342,1
30/Dec/2019:19:29:40,/rest,200,466,144342,1
30/Dec/2019:19:29:41,/inviter/getInviterId.htm,200,292,144342,1
30/Dec/2019:19:29:40,/rest,200,427,144342,1
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,1
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,2
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,2
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,2
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,2
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,2
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,2
30/Dec/2019:19:29:41,/goods/detail.htm,200,375,144342,2
30/Dec/2019:19:29:40,/goods/act/tab/goods/list.htm,200,1460,91625,1
30/Dec/2019:19:29:39,/redpacket/unaccalimedRedpackt.htm,200,678,144342,1
30/Dec/2019:19:29:39,/goods/member/discount/goods/list.htm,200,1016,144342,1
30/Dec/2019:19:29:39,/redpacket/unaccalimedRedpackt.htm,200,969,144342,1
30/Dec/2019:19:29:40,/redpacket/checkRedpacket.htm,200,882,144342,1
30/Dec/2019:19:29:39,/user/getHomeBottonImg.htm,200,660,144342,1
30/Dec/2019:19:29:39,/redpacket/userAccount.htm,200,920,144342,1
30/Dec/2019:19:29:39,/rest,200,704,144342,1
30/Dec/2019:19:29:39,/ads/get.htm,200,975,144342,1
30/Dec/2019:19:29:40,/goods/category/tab/list.htm,200,1027,144342,1
30/Dec/2019:19:29:39,/redpacket/userAccount.htm,200,668,144342,1
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,1
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:40,/limit/time/snatch/goods/list.htm,200,1013,144342,2
30/Dec/2019:19:29:39,/redpacket/checkRedpacket.htm,200,696,144342,1
30/Dec/2019:19:29:39,/redpacket/userAccount.htm,200,688,,1
30/Dec/2019:19:29:39,/rest,200,704,144342,1
30/Dec/2019:19:29:38,/redpacket/getLukyRedpacket.htm,200,142,91625,1
30/Dec/2019:19:29:38,/redpacket/getLukyRedpacket.htm,200,142,91625,2
30/Dec/2019:19:29:38,/redpacket/getLukyRedpacket.htm,200,142,91625,2
30/Dec/2019:19:29:38,/redpacket/getLukyRedpacket.htm,200,142,91625,2
30/Dec/2019:19:29:35,/user/wxAuth.htm,200,1052,,1
30/Dec/2019:19:29:38,/user/wxBangPhone.htm,200,806,,1
30/Dec/2019:19:29:35,/user/getHomeBottonImg.htm,200,208,,1
30/Dec/2019:19:29:31,/goods/category/goods/list.htm,200,1754,144325,1
30/Dec/2019:19:29:31,/redpacket/checkRedpacket.htm,200,295,144341,1
30/Dec/2019:19:29:30,/ads/get.htm,200,360,144325,1
30/Dec/2019:19:29:30,/redpacket/checkRedpacket.htm,200,444,144325,1
30/Dec/2019:19:29:30,/limit/time/snatch/goods/list.htm,200,448,144325,1
30/Dec/2019:19:29:30,/rest,200,358,144325,1
30/Dec/2019:19:29:30,/redpacket/userAccount.htm,200,955,,1
30/Dec/2019:19:29:30,/user/getHomeBottonImg.htm,200,282,144341,1
30/Dec/2019:19:29:30,/redpacket/unaccalimedRedpackt.htm,200,427,144341,1
30/Dec/2019:19:29:30,/redpacket/checkRedpacket.htm,200,360,144341,1
30/Dec/2019:19:29:30,/redpacket/userAccount.htm,200,384,144341,1
30/Dec/2019:19:29:29,/rest,200,681,144325,1
30/Dec/2019:19:29:29,/redpacket/userAccount.htm,200,549,144325,1
30/Dec/2019:19:29:29,/goods/category/tab/list.htm,200,615,144325,1
30/Dec/2019:19:29:29,/rest,200,410,144325,1
30/Dec/2019:19:29:29,/goods/member/discount/goods/list.htm,200,707,144325,1
30/Dec/2019:19:29:29,/redpacket/checkRedpacket.htm,200,606,144325,1
30/Dec/2019:19:29:29,/inviter/getInviterId.htm,200,660,144325,1
30/Dec/2019:19:29:28,/rest,200,5312,144331,1
30/Dec/2019:19:29:29,/redpacket/unaccalimedRedpackt.htm,200,552,144325,1
30/Dec/2019:19:29:29,/goods/act/tab/goods/list.htm,200,657,144325,1
30/Dec/2019:19:29:29,/user/getHomeBottonImg.htm,200,549,144325,1
30/Dec/2019:19:29:29,/goods/act/tab/goods/list.htm,200,682,144325,1
30/Dec/2019:19:29:29,/user/wxAuth.htm,200,1165,,1
30/Dec/2019:19:29:27,/goods/category/goods/list.htm,200,1926,,1
30/Dec/2019:19:29:26,/rest,200,907,,1
30/Dec/2019:19:29:27,/ads/get.htm,200,688,,1
30/Dec/2019:19:29:27,/limit/time/snatch/goods/list.htm,200,740,,1
30/Dec/2019:19:29:26,/rest,200,719,,1
30/Dec/2019:19:29:26,/redpacket/checkRedpacket.htm,200,280,144331,1
30/Dec/2019:19:29:25,/goods/act/tab/goods/list.htm,200,888,,1
30/Dec/2019:19:29:25,/goods/category/goods/list.htm,200,1646,,1
30/Dec/2019:19:29:25,/user/getHomeBottonImg.htm,200,576,144331,1
30/Dec/2019:19:29:25,/user/wxAuth.htm,200,804,,1
30/Dec/2019:19:29:25,/redpacket/checkRedpacket.htm,200,622,144331,1
30/Dec/2019:19:29:25,/redpacket/userAccount.htm,200,608,144331,1
30/Dec/2019:19:29:25,/redpacket/unaccalimedRedpackt.htm,200,573,144331,1
30/Dec/2019:19:29:25,/redpacket/userAccount.htm,200,269,,1
30/Dec/2019:19:29:25,/rest,200,686,,1
30/Dec/2019:19:29:25,/goods/category/tab/list.htm,200,704,,1
30/Dec/2019:19:29:25,/goods/act/tab/goods/list.htm,200,758,,1
30/Dec/2019:19:29:25,/user/getHomeBottonImg.htm,200,1336,,1
30/Dec/2019:19:29:25,/goods/member/discount/goods/list.htm,200,704,,1
